Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
      207        3600.3           01h--------	         1.48776e-10	         1.42311e-10	         2.40351e-10	         1.30103e-10	         7.25503e-11	          7.2437e-11
      208       3701.96           01h01min42s	          1.4667e-10	         1.40486e-10	         2.37384e-10	         1.28565e-10	         7.16928e-11	         7.14898e-11
      209       3805.98           01h03min26s	         1.45166e-10	         1.38979e-10	         2.34603e-10	         1.27202e-10	         7.07902e-11	         7.07925e-11
      210        3912.4           01h05min12s	         1.43282e-10	         1.36987e-10	         2.31483e-10	         1.25265e-10	         6.99372e-11	         6.98767e-11
      211       4021.27           01h07min01s	         1.41255e-10	         1.35303e-10	         2.28589e-10	          1.2376e-10	         6.90215e-11	         6.89134e-11
      212       4132.63           01h08min53s	         1.39602e-10	         1.33509e-10	         2.25606e-10	          1.2209e-10	         6.79763e-11	         6.81601e-11
      213       4246.52           01h10min47s	         1.37775e-10	         1.32029e-10	         2.22808e-10	         1.20634e-10	         6.72121e-11	         6.71437e-11
      214          4363           01h12min43s	          1.3598e-10	         1.30008e-10	         2.19771e-10	         1.18925e-10	         6.63045e-11	         6.63271e-11
      215        4482.1           01h14min42s	         1.33989e-10	         1.28285e-10	          2.1668e-10	         1.17405e-10	         6.54516e-11	         6.53526e-11
      216       4603.88           01h16min44s	         1.32333e-10	         1.26528e-10	         2.13798e-10	         1.15797e-10	          6.4529e-11	         6.45147e-11
      217       4728.37           01h18min48s	         1.30304e-10	         1.24686e-10	         2.10805e-10	         1.14158e-10	         6.35245e-11	         6.36105e-11
      218       4855.63           01h20min56s	          1.2821e-10	         1.22684e-10	         2.07571e-10	          1.1232e-10	         6.26541e-11	         6.26757e-11
      219       4985.71           01h23min06s	         1.26584e-10	         1.21188e-10	          2.0455e-10	         1.10766e-10	         6.17546e-11	          6.1731e-11
      220       5118.66           01h25min19s	         1.24707e-10	         1.19135e-10	         2.01541e-10	         1.09148e-10	         6.08655e-11	         6.08259e-11
      221       5254.52           01h27min35s	         1.22654e-10	         1.17453e-10	         1.98385e-10	         1.07469e-10	         5.99318e-11	          5.9849e-11
      222       5393.34           01h29min53s	          1.2072e-10	         1.15663e-10	          1.9532e-10	         1.05767e-10	         5.89663e-11	          5.9046e-11
      223       5535.18           01h32min15s	         1.18979e-10	         1.13897e-10	         1.92318e-10	         1.04142e-10	         5.81037e-11	         5.80469e-11
      224       5680.09           01h34min40s	          1.1692e-10	         1.12005e-10	         1.89283e-10	         1.02362e-10	         5.71832e-11	         5.71377e-11
      225       5828.12           01h37min08s	         1.14976e-10	         1.10017e-10	         1.86185e-10	         1.00699e-10	         5.61606e-11	         5.62543e-11
      226       5979.32           01h39min39s	         1.13294e-10	         1.08368e-10	         1.83217e-10	         9.92314e-11	         5.53206e-11	         5.53128e-11
      227       6133.75           01h42min14s	         1.11285e-10	           1.065e-10	         1.80083e-10	         9.74755e-11	         5.44059e-11	         5.43162e-11
      228       6291.45           01h44min51s	         1.09537e-10	         1.04689e-10	         1.77073e-10	         9.59469e-11	         5.34443e-11	         5.34682e-11
      229        6452.5           01h47min32s	         1.07376e-10	         1.02862e-10	         1.74002e-10	         9.41739e-11	         5.25917e-11	         5.25221e-11
      230       6616.93           01h50min17s	         1.05718e-10	         1.01191e-10	          1.7096e-10	         9.26286e-11	         5.15961e-11	         5.16601e-11
      231       6784.81           01h53min05s	         1.03817e-10	         9.92999e-11	         1.67804e-10	         9.08189e-11	         5.07476e-11	         5.06825e-11
      232       6956.19           01h55min56s	         1.01969e-10	         9.75138e-11	         1.64945e-10	         8.92947e-11	         4.97982e-11	         4.97944e-11
      233       7131.13           01h58min51s	         9.98307e-11	         9.54387e-11	         1.61803e-10	         8.75613e-11	         4.89285e-11	         4.87876e-11
      234       7309.69           02h01min50s	         9.80915e-11	         9.38972e-11	         1.58848e-10	          8.5837e-11	         4.79393e-11	         4.79319e-11
      235       7491.93           02h04min52s	          9.6241e-11	           9.223e-11	         1.55857e-10	         8.43667e-11	         4.70761e-11	         4.70713e-11
      236        7677.9           02h07min58s	         9.45703e-11	         9.04386e-11	          1.5288e-10	          8.2837e-11	         4.61443e-11	         4.61345e-11
      237       7867.68           02h11min08s	         9.24837e-11	         8.85223e-11	         1.49868e-10	         8.11546e-11	         4.52918e-11	         4.52281e-11
      238       8061.31           02h14min21s	         9.06474e-11	         8.68477e-11	         1.46894e-10	         7.94878e-11	         4.43452e-11	         4.43684e-11
      239       8258.86           02h17min39s	         8.88262e-11	         8.50481e-11	         1.43924e-10	         7.79216e-11	         4.34572e-11	         4.34352e-11
      240       8460.39           02h21min---	         8.71469e-11	         8.33495e-11	         1.41014e-10	         7.63567e-11	         4.25282e-11	         4.26359e-11
      241       8665.97           02h24min26s	         8.52804e-11	         8.14964e-11	            1.38e-10	         7.48023e-11	         4.16856e-11	          4.1662e-11
      242       8875.65           02h27min56s	         8.34971e-11	         7.99169e-11	         1.35158e-10	           7.317e-11	         4.08371e-11	         4.07685e-11
      243       9089.52           02h31min30s	         8.16517e-11	         7.82207e-11	         1.32287e-10	         7.16979e-11	         3.99586e-11	         3.99377e-11
      244       9307.62           02h35min08s	         7.99599e-11	         7.65237e-11	         1.29421e-10	         7.00378e-11	         3.90971e-11	         3.90562e-11
      245       9530.02           02h38min50s	         7.81166e-11	         7.47531e-11	          1.2653e-10	         6.84814e-11	         3.82423e-11	         3.82272e-11
      246        9756.8           02h42min37s	         7.62884e-11	         7.30602e-11	         1.23749e-10	         6.71078e-11	         3.73459e-11	         3.73899e-11
      247       9988.02           02h46min28s	         7.47259e-11	         7.14748e-11	         1.20962e-10	         6.55675e-11	         3.65182e-11	         3.65263e-11
      248       10223.7           02h50min24s	         7.29449e-11	         6.97477e-11	         1.18174e-10	         6.39147e-11	         3.57154e-11	         3.56555e-11
      249         10464           02h54min24s	         7.13242e-11	         6.82264e-11	         1.15392e-10	         6.25506e-11	         3.48589e-11	         3.48975e-11
      250         10709           02h58min29s	         6.96858e-11	         6.65378e-11	         1.12651e-10	         6.10541e-11	         3.40518e-11	         3.40574e-11
      251       10958.7           03h02min39s	         6.78829e-11	         6.49752e-11	         1.09917e-10	         5.95079e-11	         3.32458e-11	         3.32427e-11
      252       11213.1           03h06min53s	         6.61932e-11	          6.3308e-11	         1.07288e-10	         5.80784e-11	         3.23734e-11	         3.24522e-11
      253       11472.4           03h11min12s	         6.46227e-11	         6.19632e-11	         1.04643e-10	         5.67299e-11	         3.15927e-11	         3.16393e-11
      254       11736.7           03h15min37s	          6.3058e-11	         6.02348e-11	         1.02035e-10	         5.52446e-11	         3.07912e-11	         3.08425e-11
      255       12005.9           03h20min06s	         6.13867e-11	         5.87683e-11	         9.94245e-11	         5.37631e-11	         3.00449e-11	         3.00871e-11
      256       12280.3           03h24min40s	         5.99053e-11	         5.72738e-11	         9.69285e-11	         5.25394e-11	          2.9263e-11	         2.92945e-11
      257       12559.8           03h29min20s	         5.82549e-11	         5.57513e-11	         9.43363e-11	         5.10756e-11	          2.8507e-11	         2.85628e-11
      258       12844.5           03h34min05s	         5.67212e-11	         5.43108e-11	         9.18603e-11	          4.9782e-11	         2.77651e-11	          2.7745e-11
      259       13134.6           03h38min55s	         5.52348e-11	         5.28042e-11	          8.9408e-11	         4.84273e-11	         2.70061e-11	         2.70281e-11
      260         13430           03h43min50s	         5.36469e-11	         5.13227e-11	         8.69603e-11	         4.70026e-11	         2.62728e-11	         2.62912e-11
      261       13730.9           03h48min51s	         5.22058e-11	         4.99901e-11	         8.45856e-11	         4.57561e-11	         2.55191e-11	         2.56002e-11
      262       14037.4           03h53min57s	         5.07574e-11	         4.84875e-11	         8.21981e-11	         4.45065e-11	         2.48126e-11	         2.48508e-11
      263       14349.4           03h59min09s	         4.93304e-11	         4.72016e-11	         7.99205e-11	         4.33382e-11	         2.41353e-11	         2.41366e-11
      264       14667.2           04h04min27s	         4.78328e-11	         4.57608e-11	         7.75892e-11	         4.19692e-11	         2.34343e-11	         2.34346e-11
      265       14990.8           04h09min51s	         4.64613e-11	         4.44027e-11	         7.52672e-11	          4.0781e-11	         2.27626e-11	         2.27371e-11
      266       15320.3           04h15min20s	         4.50566e-11	         4.31792e-11	         7.31004e-11	         3.95872e-11	         2.20762e-11	         2.20964e-11
      267       15655.7           04h20min56s	         4.37154e-11	         4.18237e-11	           7.092e-11	         3.84548e-11	         2.14065e-11	         2.14135e-11
      268       15997.1           04h26min37s	         4.24325e-11	         4.06041e-11	         6.87292e-11	         3.72236e-11	         2.07559e-11	         2.07746e-11
      269       16344.7           04h32min25s	         4.11469e-11	         3.93949e-11	         6.66511e-11	         3.61246e-11	         2.01294e-11	           2.013e-11
      270       16698.5           04h38min19s	          3.9805e-11	         3.80807e-11	         6.45092e-11	         3.49008e-11	          1.9506e-11	         1.95128e-11
      271       17058.6           04h44min19s	         3.85081e-11	         3.68436e-11	         6.24324e-11	         3.37631e-11	         1.88804e-11	         1.88916e-11
      272       17425.1           04h50min25s	         3.73141e-11	         3.56933e-11	         6.04656e-11	         3.27756e-11	         1.82981e-11	         1.82779e-11
      273       17798.1           04h56min38s	           3.612e-11	         3.45842e-11	         5.84868e-11	         3.16724e-11	          1.7671e-11	         1.77108e-11
      274       18177.6           05h02min58s	         3.49092e-11	         3.33735e-11	         5.65745e-11	         3.06539e-11	         1.71162e-11	         1.70952e-11
      275       18563.9           05h09min24s	         3.37285e-11	         3.23128e-11	          5.4675e-11	         2.96301e-11	         1.65325e-11	          1.6537e-11
      276       18956.8           05h15min57s	         3.25633e-11	         3.11952e-11	         5.28449e-11	         2.86691e-11	         1.59659e-11	         1.59641e-11
      277       19356.6           05h22min37s	         3.14597e-11	         3.00793e-11	         5.09908e-11	         2.76188e-11	         1.54137e-11	         1.54205e-11
      278       19763.4           05h29min23s	         3.03217e-11	          2.9029e-11	         4.92281e-11	         2.66235e-11	          1.4874e-11	         1.48828e-11
      279       20177.2           05h36min17s	         2.93012e-11	         2.80268e-11	         4.74555e-11	         2.57259e-11	           1.436e-11	         1.43581e-11
      280       20598.1           05h43min18s	         2.81968e-11	         2.69407e-11	         4.57653e-11	          2.4778e-11	         1.38314e-11	         1.38417e-11
      281       21026.2           05h50min26s	         2.72032e-11	         2.60433e-11	         4.41328e-11	         2.39044e-11	         1.33363e-11	         1.33333e-11
      282       21461.7           05h57min42s	         2.62123e-11	          2.5094e-11	          4.2506e-11	         2.30317e-11	         1.28483e-11	         1.28349e-11
      283       21904.6           06h05min05s	         2.52222e-11	         2.41456e-11	         4.08988e-11	         2.21785e-11	         1.23643e-11	         1.23672e-11
      284         22355           06h12min35s	         2.42513e-11	         2.32465e-11	         3.93455e-11	         2.13086e-11	         1.18948e-11	         1.19006e-11
      285         22813           06h20min13s	         2.33025e-11	         2.22927e-11	           3.784e-11	         2.05229e-11	         1.14312e-11	         1.14509e-11
      286       23278.8           06h27min59s	         2.24166e-11	         2.14449e-11	          3.6375e-11	         1.96828e-11	         1.09802e-11	         1.10112e-11
      287       23752.4           06h35min52s	         2.15261e-11	         2.06133e-11	         3.49484e-11	         1.89474e-11	         1.05507e-11	         1.05651e-11
      288       24233.9           06h43min54s	          2.0686e-11	         1.97842e-11	         3.35302e-11	         1.81619e-11	         1.01449e-11	         1.01308e-11
      289       24723.5           06h52min03s	         1.98553e-11	         1.89798e-11	         3.21811e-11	         1.74246e-11	         9.73651e-12	         9.71681e-12
      290       25221.2           07h-----21s	          1.9014e-11	         1.82049e-11	         3.08395e-11	         1.66969e-11	         9.33302e-12	         9.33725e-12
      291       25727.1           07h08min47s	         1.81968e-11	         1.74609e-11	         2.95534e-11	         1.60213e-11	         8.93991e-12	         8.93085e-12
      292       26241.4           07h17min21s	         1.74802e-11	         1.67131e-11	         2.83054e-11	         1.53514e-11	         8.55792e-12	         8.55898e-12
      293       26764.2           07h26min04s	         1.67083e-11	          1.5978e-11	         2.70991e-11	          1.4688e-11	         8.19034e-12	         8.19209e-12
      294       27295.5           07h34min56s	          1.5984e-11	         1.52938e-11	          2.5903e-11	         1.40339e-11	         7.82547e-12	         7.84338e-12
      295       27835.5           07h43min56s	         1.52721e-11	         1.46192e-11	         2.47589e-11	         1.34051e-11	         7.49382e-12	         7.48929e-12
      296       28384.4           07h53min04s	         1.46025e-11	         1.39523e-11	         2.36594e-11	          1.2821e-11	         7.16331e-12	         7.14572e-12
      297       28942.1           08h02min22s	         1.39137e-11	         1.33325e-11	         2.25751e-11	         1.22428e-11	         6.83157e-12	         6.82516e-12
      298       29508.8           08h11min49s	         1.32959e-11	         1.27091e-11	         2.15583e-11	         1.16905e-11	         6.51251e-12	         6.52357e-12
      299       30084.7           08h21min25s	         1.26679e-11	         1.21126e-11	         2.05467e-11	         1.11378e-11	         6.21344e-12	         6.21934e-12
      300       30669.9           08h31min10s	         1.20748e-11	         1.15456e-11	         1.95771e-11	         1.05962e-11	         5.92067e-12	         5.92525e-12
      301       31264.4           08h41min04s	         1.14923e-11	          1.1007e-11	         1.86472e-11	         1.01028e-11	         5.63223e-12	         5.62998e-12
      302       31868.4           08h51min08s	         1.09384e-11	         1.04451e-11	         1.77368e-11	         9.59893e-12	         5.36672e-12	          5.3589e-12
      303         32482           09h01min22s	         1.03935e-11	         9.95813e-12	         1.68696e-11	         9.15358e-12	         5.09927e-12	         5.09537e-12
      304       33105.3           09h11min45s	         9.86061e-12	         9.44701e-12	         1.60136e-11	          8.6743e-12	          4.8517e-12	         4.83991e-12
      305       33738.5           09h22min18s	         9.37295e-12	         8.97702e-12	         1.52102e-11	         8.24555e-12	         4.59261e-12	         4.60526e-12
      306       34381.6           09h33min02s	          8.8856e-12	         8.49213e-12	         1.44285e-11	         7.80693e-12	         4.35663e-12	         4.37317e-12
      307       35034.9           09h43min55s	         8.42434e-12	         8.06528e-12	         1.36774e-11	         7.41585e-12	         4.13522e-12	         4.12932e-12
      308       35698.3           09h54min58s	         7.99415e-12	         7.63991e-12	         1.29503e-11	         7.01418e-12	         3.92097e-12	         3.91715e-12
      309       36372.2           10h06min12s	         7.57192e-12	         7.23435e-12	         1.22659e-11	          6.6436e-12	         3.70756e-12	         3.70694e-12
      310       37056.4           10h17min36s	         7.14636e-12	          6.8404e-12	         1.16029e-11	          6.2826e-12	         3.50216e-12	         3.50677e-12
      311       37751.3           10h29min11s	         6.74961e-12	         6.46944e-12	         1.09576e-11	         5.94106e-12	         3.31624e-12	         3.31195e-12
      312       38456.9           10h40min57s	         6.37314e-12	         6.10478e-12	         1.03495e-11	         5.61255e-12	          3.1314e-12	         3.12826e-12
      313       39173.4           10h52min53s	         6.01259e-12	         5.75775e-12	         9.76552e-12	         5.28851e-12	         2.95505e-12	          2.9488e-12
      314       39900.9           11h05min01s	         5.68048e-12	         5.43015e-12	         9.20464e-12	          4.9855e-12	         2.78604e-12	         2.78266e-12
      315       40639.5           11h17min19s	         5.33835e-12	         5.11329e-12	         8.67025e-12	          4.6967e-12	         2.62457e-12	          2.6207e-12
      316       41389.3           11h29min49s	         5.02248e-12	         4.81202e-12	         8.16226e-12	         4.41902e-12	         2.46794e-12	         2.46455e-12
      317       42150.5           11h42min31s	         4.72067e-12	         4.51788e-12	         7.67192e-12	         4.15996e-12	         2.32183e-12	         2.31766e-12
      318       42923.3           11h55min23s	          4.4417e-12	         4.24992e-12	         7.20856e-12	         3.90502e-12	         2.17941e-12	         2.18226e-12
      319       43707.7           12h08min28s	         4.16855e-12	         3.98756e-12	         6.76667e-12	          3.6648e-12	         2.04547e-12	         2.04783e-12
      320         44504           12h21min44s	         3.90776e-12	         3.74418e-12	         6.34668e-12	         3.43768e-12	         1.91877e-12	         1.91727e-12
      321       45312.2           12h35min12s	         3.66405e-12	         3.50539e-12	         5.94323e-12	         3.22066e-12	         1.79857e-12	         1.79854e-12
      322       46132.4           12h48min52s	         3.42705e-12	         3.28018e-12	         5.56397e-12	         3.01016e-12	          1.6867e-12	         1.68334e-12
      323       46964.9           13h02min45s	         3.20615e-12	         3.06537e-12	         5.20088e-12	         2.81598e-12	         1.57189e-12	         1.57398e-12
      324       47809.8           13h16min50s	         2.99407e-12	         2.86423e-12	         4.86394e-12	         2.63316e-12	         1.46961e-12	         1.47012e-12
      325       48667.2           13h31min07s	         2.79634e-12	         2.67613e-12	         4.53527e-12	         2.45653e-12	         1.37165e-12	         1.37337e-12
      326       49537.2           13h45min37s	         2.60703e-12	         2.49662e-12	         4.23312e-12	          2.2934e-12	         1.27883e-12	         1.28108e-12
      327       50420.1           14h-----20s	         2.43174e-12	          2.3237e-12	         3.93981e-12	         2.13423e-12	         1.19091e-12	         1.19282e-12
      328       51315.9           14h15min16s	         2.25938e-12	         2.16433e-12	         3.66867e-12	         1.98814e-12	         1.10846e-12	         1.10994e-12
      329       52224.8           14h30min25s	         2.10121e-12	         2.01084e-12	         3.41002e-12	         1.84806e-12	         1.03198e-12	         1.03166e-12
      330         53147           14h45min47s	         1.95145e-12	         1.86784e-12	         3.16912e-12	         1.71756e-12	         9.57409e-13	         9.57634e-13
      331       54082.6           15h01min23s	         1.81147e-12	         1.73301e-12	          2.9391e-12	          1.5922e-12	          8.8831e-13	         8.88866e-13
      332       55031.8           15h17min12s	         1.67686e-12	         1.60715e-12	         2.72346e-12	         1.47681e-12	         8.24259e-13	         8.22901e-13
      333       55994.6           15h33min15s	         1.55244e-12	         1.48531e-12	         2.52114e-12	         1.36585e-12	         7.63164e-13	         7.62378e-13
      334       56971.4           15h49min31s	         1.43797e-12	         1.37471e-12	         2.33123e-12	         1.26317e-12	         7.05004e-13	         7.05445e-13
      335       57962.2           16h06min02s	         1.32667e-12	         1.27029e-12	         2.15477e-12	         1.16707e-12	         6.51064e-13	         6.51464e-13
      336       58967.1           16h22min47s	         1.22558e-12	         1.17221e-12	         1.98766e-12	         1.07641e-12	         6.01052e-13	         6.00617e-13
      337       59986.5           16h39min46s	         1.12786e-12	         1.07914e-12	         1.83172e-12	         9.92992e-13	         5.54029e-13	         5.54334e-13
      338       61020.3           16h57min---	            1.04e-12	         9.95259e-13	         1.68689e-12	         9.13741e-13	         5.09374e-13	         5.09976e-13
      339       62068.8           17h14min29s	         9.56354e-13	         9.14493e-13	         1.55076e-12	         8.39927e-13	         4.69261e-13	         4.69609e-13
      340       63132.2           17h32min12s	         8.79009e-13	         8.40952e-13	         1.42482e-12	         7.71776e-13	         4.30658e-13	         4.31112e-13
      341       64210.5           17h50min11s	         8.05324e-13	         7.70688e-13	         1.30683e-12	          7.0724e-13	         3.95079e-13	         3.95498e-13
      342         65304           18h08min24s	         7.37858e-13	         7.06473e-13	         1.19782e-12	         6.49342e-13	         3.62328e-13	         3.61849e-13
      343       66412.9           18h26min53s	         6.75114e-13	         6.45653e-13	         1.09608e-12	         5.93347e-13	         3.31724e-13	         3.31549e-13
      344       67537.3           18h45min37s	         6.17877e-13	         5.89963e-13	         1.00204e-12	         5.42318e-13	         3.03253e-13	         3.02883e-13
      345       68677.3           19h04min37s	         5.63011e-13	         5.39102e-13	         9.14601e-13	         4.95378e-13	         2.77047e-13	         2.76445e-13
      346       69833.2           19h23min53s	           5.144e-13	         4.92041e-13	         8.34128e-13	         4.51665e-13	         2.52198e-13	         2.52124e-13
      347       71005.2           19h43min25s	         4.68691e-13	         4.47703e-13	         7.59655e-13	         4.11455e-13	         2.30017e-13	         2.29355e-13
      348       72193.3           20h03min13s	         4.25473e-13	         4.07058e-13	          6.9058e-13	          3.7408e-13	         2.08927e-13	          2.0906e-13
      349       73397.8           20h23min18s	         3.86491e-13	         3.69876e-13	         6.27605e-13	         3.40029e-13	         1.89711e-13	         1.89874e-13
      350       74618.9           20h43min39s	         3.51176e-13	         3.35883e-13	         5.69269e-13	         3.08673e-13	         1.72318e-13	         1.72044e-13
      351       75856.7           21h04min17s	         3.17925e-13	         3.04166e-13	          5.1559e-13	         2.79374e-13	         1.55842e-13	         1.56286e-13
      352       77111.4           21h25min11s	         2.87397e-13	         2.75165e-13	         4.66662e-13	         2.52922e-13	         1.41064e-13	         1.41199e-13
      353       78383.2           21h46min23s	         2.59966e-13	         2.48418e-13	         4.21343e-13	         2.28404e-13	         1.27525e-13	          1.2759e-13
      354       79672.2           22h07min52s	         2.34377e-13	         2.24222e-13	         3.80461e-13	           2.061e-13	         1.15142e-13	         1.14975e-13
      355       80978.8           22h29min39s	         2.11115e-13	         2.01971e-13	         3.42735e-13	         1.85667e-13	         1.03621e-13	         1.03653e-13
      356         82303           22h51min43s	         1.89813e-13	         1.81514e-13	         3.08215e-13	          1.6681e-13	         9.33391e-14	         9.32441e-14
      357         83645           23h14min05s	         1.70996e-13	          1.6356e-13	         2.77109e-13	         1.50086e-13	          8.3862e-14	         8.37638e-14
      358         85005           23h36min45s	         1.52977e-13	          1.4658e-13	         2.48583e-13	         1.34789e-13	         7.51676e-14	         7.51871e-14
      359       86383.3           23h59min43s	         1.37323e-13	         1.31279e-13	         2.22768e-13	          1.2069e-13	         6.73087e-14	         6.72945e-14
      360         87780        01d---23min---	         1.22862e-13	         1.17693e-13	          1.9918e-13	         1.07841e-13	         6.02141e-14	         6.03213e-14
      361       89195.3        01d---46min35s	         1.09696e-13	          1.0499e-13	         1.77957e-13	         9.64134e-14	         5.38243e-14	          5.3825e-14
      362       90629.3        01d01h10min29s	         9.78691e-14	         9.35817e-14	         1.58758e-13	         8.59627e-14	          4.7936e-14	         4.80162e-14
      363       92082.4        01d01h34min42s	         8.69915e-14	         8.31926e-14	         1.41292e-13	         7.65338e-14	         4.27865e-14	         4.27882e-14
      364       93554.7        01d01h59min15s	         7.75385e-14	         7.41163e-14	         1.25713e-13	          6.8131e-14	         3.80466e-14	         3.79937e-14
      365       95046.3        01d02h24min06s	         6.87349e-14	         6.58416e-14	         1.11645e-13	         6.05564e-14	         3.37991e-14	         3.37274e-14
      366       96557.6        01d02h49min18s	         6.09544e-14	         5.83175e-14	         9.89287e-14	         5.35759e-14	         2.99223e-14	         2.99213e-14
      367       98088.6        01d03h14min49s	         5.39779e-14	         5.16441e-14	         8.75647e-14	          4.7498e-14	         2.64828e-14	         2.64663e-14
      368       99639.7        01d03h40min40s	         4.76806e-14	         4.56589e-14	         7.73865e-14	         4.19399e-14	         2.33972e-14	         2.33873e-14
      369        101211        01d04h06min51s	         4.21126e-14	         4.02656e-14	         6.82798e-14	         3.69927e-14	         2.06396e-14	         2.06451e-14
      370        102803        01d04h33min23s	         3.70511e-14	         3.54479e-14	         6.01544e-14	          3.2653e-14	         1.82081e-14	         1.81599e-14
      371        104415        01d05h-----15s	         3.25628e-14	         3.11277e-14	         5.28487e-14	         2.86553e-14	         1.59822e-14	         1.60025e-14
      372        106048        01d05h27min28s	         2.86156e-14	         2.74038e-14	         4.64168e-14	         2.51475e-14	          1.4035e-14	          1.4043e-14
      373        107702        01d05h55min02s	         2.50918e-14	          2.3969e-14	         4.06859e-14	         2.20193e-14	         1.22783e-14	         1.23238e-14
      374        109378        01d06h22min58s	         2.19398e-14	         2.09948e-14	         3.55849e-14	         1.92672e-14	         1.07712e-14	         1.07642e-14
      375        111074        01d06h51min14s	         1.91639e-14	         1.83397e-14	          3.1091e-14	         1.68241e-14	         9.40695e-15	         9.40076e-15
      376        112793        01d07h19min53s	         1.67203e-14	         1.59979e-14	         2.71114e-14	         1.46925e-14	         8.20101e-15	         8.21226e-15
      377        114533        01d07h48min53s	         1.45278e-14	         1.39172e-14	         2.35984e-14	         1.27891e-14	         7.12928e-15	         7.13478e-15
      378        116296        01d08h18min16s	         1.26441e-14	         1.20974e-14	         2.05031e-14	         1.11263e-14	         6.20251e-15	         6.19931e-15
      379        118081        01d08h48min01s	         1.09547e-14	         1.04839e-14	         1.77838e-14	         9.63535e-15	         5.37677e-15	         5.37432e-15
      380        119889        01d09h18min09s	         9.50494e-15	         9.08762e-15	         1.53979e-14	         8.33943e-15	         4.65931e-15	         4.65623e-15
      381        121719        01d09h48min39s	         8.19306e-15	         7.84812e-15	         1.33011e-14	         7.19938e-15	         4.02655e-15	         4.02217e-15
      382        123572        01d10h19min32s	         7.07911e-15	         6.76883e-15	         1.14868e-14	         6.21771e-15	         3.47031e-15	         3.47113e-15
      383        125449        01d10h50min49s	          6.0894e-15	         5.82447e-15	         9.88097e-15	         5.34217e-15	         2.98809e-15	         2.98718e-15
      384        127349        01d11h22min29s	         5.23697e-15	         5.01047e-15	         8.49689e-15	         4.60067e-15	         2.56983e-15	         2.56608e-15
      385        129273        01d11h54min33s	         4.49193e-15	         4.30157e-15	          7.2844e-15	         3.93996e-15	         2.20613e-15	         2.20413e-15
      386        131220        01d12h27min---	         3.84171e-15	         3.67962e-15	         6.23792e-15	         3.38334e-15	         1.88686e-15	         1.88635e-15
      387        133192        01d12h59min52s	         3.28301e-15	         3.14281e-15	         5.32976e-15	         2.88558e-15	         1.61409e-15	         1.61178e-15
      388        135189        01d13h33min09s	         2.80366e-15	          2.6809e-15	         4.54535e-15	         2.46258e-15	         1.37464e-15	         1.37528e-15
      389        137210        01d14h06min50s	         2.38858e-15	          2.2821e-15	         3.86914e-15	         2.09999e-15	           1.171e-15	         1.17037e-15
      390        139256        01d14h40min56s	          2.0277e-15	         1.93868e-15	         3.28762e-15	         1.78099e-15	         9.94306e-16	         9.93667e-16
      391        141327        01d15h15min27s	         1.71827e-15	         1.64516e-15	           2.786e-15	         1.50753e-15	          8.4237e-16	         8.43295e-16
      392        143423        01d15h50min23s	         1.45196e-15	         1.39208e-15	         2.35589e-15	         1.27726e-15	         7.13574e-16	         7.13663e-16
      393        145545        01d16h25min45s	         1.22626e-15	         1.17255e-15	         1.99045e-15	         1.07896e-15	          6.0258e-16	         6.01542e-16
      394        147693        01d17h01min33s	         1.03376e-15	         9.89059e-16	         1.67639e-15	         9.08247e-16	          5.0723e-16	         5.07081e-16
      395        149867        01d17h37min47s	         8.69019e-16	         8.31327e-16	         1.41013e-15	         7.63769e-16	         4.26101e-16	         4.26676e-16
      396        152067        01d18h14min27s	         7.30147e-16	         6.99086e-16	         1.18245e-15	         6.41755e-16	         3.58237e-16	         3.57987e-16
      397        154294        01d18h51min34s	         6.11733e-16	         5.85218e-16	         9.91064e-16	         5.37015e-16	         3.00022e-16	         2.99787e-16
      398        156548        01d19h29min08s	         5.10755e-16	         4.88961e-16	         8.28312e-16	          4.4928e-16	         2.50666e-16	          2.5061e-16
      399        158829        01d20h07min09s	         4.25933e-16	         4.07777e-16	         6.90458e-16	         3.74766e-16	         2.09035e-16	         2.08951e-16
      400        161137        01d20h45min37s	          3.5469e-16	         3.38438e-16	         5.74621e-16	         3.12257e-16	         1.74062e-16	         1.73806e-16
      401        163473        01d21h24min33s	         2.94294e-16	         2.81896e-16	         4.76786e-16	         2.58894e-16	         1.44442e-16	         1.44318e-16
      402        165837        01d22h03min57s	         2.43559e-16	         2.33025e-16	         3.95083e-16	          2.1453e-16	         1.19625e-16	         1.19559e-16
      403        168230        01d22h43min50s	         2.01806e-16	         1.93297e-16	         3.26481e-16	         1.77412e-16	         9.89114e-17	         9.89404e-17
      404        170650        01d23h24min10s	         1.66012e-16	         1.58842e-16	         2.69438e-16	         1.46346e-16	         8.16729e-17	         8.15511e-17
      405        173099        02d---04min59s	         1.36983e-16	         1.30841e-16	         2.21622e-16	          1.2062e-16	          6.7354e-17	         6.71429e-17
      406        175577        02d---46min17s	         1.12536e-16	         1.07679e-16	         1.82044e-16	         9.91856e-17	         5.53276e-17	         5.51685e-17
      407        178085        02d01h28min05s	         9.22682e-17	         8.82453e-17	         1.49139e-16	         8.12787e-17	          4.5406e-17	         4.52582e-17
      408        180622        02d02h10min22s	         7.55193e-17	          7.2307e-17	         1.21952e-16	           6.666e-17	         3.71447e-17	         3.70463e-17
