Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
      161       1969.55              32min50s	         4.31071e-06	         6.61954e-05	         8.24995e-05	         9.08577e-05	         0.000239566	         0.000239551
      162       1992.38              33min12s	         4.48149e-06	         6.21966e-05	          7.8759e-05	         8.59219e-05	         0.000240281	         0.000240284
      163       2018.24              33min38s	         4.76501e-06	         5.83287e-05	         7.63329e-05	         8.12227e-05	         0.000240458	         0.000240445
      164       2047.32              34min07s	         3.55539e-06	         5.53735e-05	         7.35878e-05	         7.62123e-05	         0.000240463	          0.00024048
      165       2079.83              34min40s	         3.98857e-06	         5.24674e-05	         7.18352e-05	         7.21624e-05	         0.000239874	         0.000239885
      166       2115.95              35min16s	          3.4544e-06	         4.96845e-05	         6.98863e-05	         6.83302e-05	         0.000240163	         0.000240147
      167       2155.86              35min56s	         3.35231e-06	         4.72957e-05	         7.03279e-05	         6.61098e-05	         0.000239863	         0.000239861
      168       2199.76              36min40s	         3.35958e-06	         4.48501e-05	         6.93968e-05	          6.2563e-05	         0.000240118	         0.000240129
      169       2247.84              37min28s	         2.84273e-06	          4.3226e-05	         6.94692e-05	         5.95476e-05	         0.000240052	         0.000240024
      170       2300.29              38min20s	         2.72526e-06	         4.11827e-05	         7.00104e-05	         5.72705e-05	         0.000239904	         0.000239912
      171        2357.3              39min17s	         2.25785e-06	         3.96483e-05	         7.02297e-05	         5.42539e-05	         0.000239962	         0.000239968
      172       2419.05              40min19s	         3.11996e-06	         3.82861e-05	         7.21695e-05	         5.27231e-05	         0.000239722	         0.000239744
      173       2485.74              41min26s	         2.67934e-06	         3.65345e-05	         7.35636e-05	         5.07763e-05	         0.000239595	         0.000239599
      174       2557.56              42min38s	         2.43123e-06	         3.51277e-05	         7.46424e-05	         4.84953e-05	         0.000239576	         0.000239578
      175        2634.7              43min55s	         2.75182e-06	          3.4317e-05	         7.70766e-05	         4.68945e-05	         0.000239357	         0.000239353
      176       2717.34              45min17s	         2.47281e-06	         3.24099e-05	         7.91242e-05	         4.55071e-05	         0.000239487	         0.000239492
      177       2805.69              46min46s	         2.33675e-06	         3.17088e-05	         8.08961e-05	         4.36613e-05	         0.000239237	         0.000239247
      178       2899.92              48min20s	         2.55304e-06	         3.07385e-05	         8.29892e-05	         4.19576e-05	           0.0002393	         0.000239296
      179       3000.22              50min---	         1.82938e-06	         2.93495e-05	         8.56917e-05	         4.10269e-05	         0.000238974	         0.000238968
      180        3106.8              51min47s	         1.74239e-06	         2.84804e-05	         8.85216e-05	         3.99602e-05	         0.000241135	         0.000241107
      181       3219.83              53min40s	         1.80032e-06	         2.77589e-05	         9.19547e-05	         3.94805e-05	         0.000240884	         0.000240886
      182        3339.5              55min40s	         1.21027e-06	         2.70754e-05	         9.31123e-05	         3.71063e-05	         0.000238937	         0.000238943
      183       3466.02              57min46s	         1.93436e-06	         2.63729e-05	         9.56474e-05	         3.60881e-05	         0.000238518	         0.000238529
      184       3599.56           01h--------	         1.98597e-06	         2.54597e-05	         9.84336e-05	         3.53868e-05	         0.000238425	         0.000238401
      185       3740.32           01h02min20s	         1.20555e-06	         2.53886e-05	         0.000101121	         3.45454e-05	         0.000238397	         0.000238401
      186       3888.49           01h04min48s	         1.43653e-06	          2.4138e-05	         0.000103929	         3.30534e-05	         0.000237994	          0.00023801
      187       4044.25           01h07min24s	         1.35783e-06	         2.32548e-05	         0.000106206	         3.23013e-05	         0.000237534	         0.000237532
      188        4207.8           01h10min08s	         1.10957e-06	         2.26317e-05	         0.000108866	         3.13265e-05	         0.000237612	         0.000237574
      189       4379.32           01h12min59s	         1.68886e-06	         2.21234e-05	         0.000112059	         3.11272e-05	         0.000237118	         0.000237126
      190       4559.01           01h15min59s	         1.75736e-06	          2.1745e-05	         0.000114541	         3.04881e-05	         0.000237717	         0.000237712
      191       4747.06           01h19min07s	         1.43007e-06	         2.08906e-05	         0.000116659	         2.92974e-05	         0.000237271	         0.000237271
